numero compte;balance
89802590339;278330.55
17022728802;0
42765853871;116505.77
81113556440;0
46121424716;0
60320179525;1998654.42
50142661555;1735466.52
67384959178;0
14759164721;1403081.52
23081020979;903949.09
64859830721;6395567.1
56966264644;0
71570411938;168555.82
18964715853;1091078.39
49611768488;0
68942387351;963808.57
84956778673;52773.41
66122541975;1273884.55
47324554706;1385192.87
93235565909;3452449.32
93867321878;5622141.91
46613283733;908996.19
12120255533;8389670.63
56017068519;155612.12
89232545157;0
24960257849;445227.79
97114607728;260456.11
69579324993;1253161.32
89226734210;0
54534336930;0
37437728377;2737655.6
40577437642;454949.49
24649286447;8705828.27
44945514103;11320265.83
57327584536;1517915.35
76199480631;450099.73
90525982170;0
93939659594;0
29119761877;0
56373553978;0
51611651893;1389247.58
21720725933;0
73554501583;0
42497466794;13442
25995805396;0
35121693333;0
63794560863;201471.05
96981848129;0
30278186517;0
72587943949;11594.8
89836557439;253884.41
15929431093;0
51484895315;1049299.33
99662978630;0
90853012153;576693.28
34090522214;23744.76
96289957042;0
55290413638;544729.9
24335139781;0
79636732161;898338.21
94628506572;4655681.66
47639697041;286319.74
39319789350;4536100.87
41719717401;1805499.29
17165060191;0
61699019513;0
48338408576;305084.93
49122726757;8254179.94
34774748891;0
47627680568;1804630.97
68559658388;164035.28
42048161946;11786745.2
81918250680;0
80167213329;20296.85
37095021284;10868647.85
59811923699;8131.91
21537481133;738382.38
89458463440;5401765.21
25768768210;0
21800940325;0
36005817612;38666.34
89427266188;10599.52
59449658785;0
79245986922;0
28973952189;849493.16
12026600691;0
64487858862;0
13698001317;365877.61
74668458353;120998.76
54157402765;1778456.63
47909129291;141222.58
61942277052;847997.83
48939137165;0
67474137616;3174056.19
53894792708;0
40781724648;973025.98
51046816693;160718.83
32080629125;175339.93
12943848626;3533265.19
50759924546;1139890.12
46700395708;195351.75
17706446523;60100.09
56525588958;4111272.51
22095327615;0
61623333270;0
36820733760;3073222.64
54369360393;0
94901285921;18370.17
69485828627;48757.26
13828319750;460635.82
24372157519;321602.11
90308966954;11734114.63
91313910605;756416.06
82822905264;10004.72
40849299098;390375.97
54447426395;0
67524885620;1646564.47
93368930113;133077.72
95538836975;4470540.65
27809628629;0
88372526287;0
67449794838;1417331.79
78111740501;124592.2
40181722261;383839.1
34629847668;0
54708441886;284151.94
16542931603;91801.94
74809949807;562452.65
75818055170;0
11995591092;0
52561863553;1583305.27
55083396741;0
31771528111;1118122.07
83292360350;0
75394971322;2783349.57
16698278620;239.4
56370007403;0
81026834666;237601.48
94637928293;1154579.6
35112902728;0
37777821957;4082359.11
75971615138;0
38409368117;413034.18
16958942255;179130.06
93821268341;380006.55
24780571715;0
12463319677;16972.65
32515751665;2218463.63
86664237118;226037.98
85011080059;149511.4
32316579617;51875.68
57497179813;2586423.28
86501900687;34856.89
33295222514;0
77274207447;339321.35
37868817603;0
31811032023;0
44675671640;3074059.71
17487825262;13047.8
79316012654;0
13502697283;101670.99
20362450911;0
33780482697;0
34463434158;178112.32
72800560115;0
35807411534;3947.29
24798734111;335552.65
33548659598;301943.25
75732342705;0
88060827691;17272414.98
56978457528;10962689.98
60259900633;5906638.73
97398404015;78976.59
78764038711;113827.81
75103590249;0
45974740949;0
44108152189;685312.59
31383132905;0
37869420674;62048.1
10286189175;13969.44
54268713710;0
41316298722;2356838.7
98893691706;0
15957571417;0
20045654803;0
69579888500;893322.36
16124014984;28020.65
30038112886;0
35237983552;1975972.57
47639551832;0
41707772883;0
48721018308;0
73295043414;0
68792771349;236452.99
72935268699;0
30683706771;16351495.99
34503142084;101038.49
52901831225;20470.36
92593470778;42921.11
45577325145;0
90850781475;0
50194723704;0
23396372580;77965.71
89390553457;1189630.49
12708761189;517736.81
37969730079;1052831.77
86222952901;1393212.5
69486949963;0
94496391964;0
92271570495;1781418.44
52187844381;2833061.71
19115732415;1669004.16
26836537384;0
76798407465;122715.6
24334868138;100149.04
66431158187;10761.38
66220417117;217148.36
39649824190;644320.23
16618379036;0
46158030893;69044.05
92491811646;1236278.44
18982874721;225925.93
93726910467;22841.19
91273223396;0
74359704227;0
60672668249;0
92022132453;3368209.02
76792498107;0
35957292647;18081.64
41026818059;390221.43
29569039341;1024479.03
93042455410;0
25748163176;2500713.83
84789391061;16543489.28
47278176124;391328.49
51533131297;0
26195122826;0
71201257521;0
38629925751;0
65942948110;0
33059795410;12415237.02
14250739517;3181133.08
72221499091;0
85098394807;600791.09
81784697901;0
44489340683;0
37531926795;90005.71
73753209043;0
98538813977;29821.86
24023542563;0
36242638246;0
80194093116;1200249.18
62600434272;0
90039093857;0
19503028470;336595.24
92436067633;0
84551158078;0
29906263886;4189195.55
47991341163;310363.42
75775600520;1022633.71
92303432591;2657267.79
59032750810;3292638.02
41441691313;178321.98
79154754920;0
18756904357;0
88525861296;0
38613491022;0
12591112084;796142.77
58763933089;583209.48
23928225658;192848.67
21365436700;663226.95
93098180118;2766367.07
23787264368;114085.07
28785624940;129325.78
61524397344;864215.87
57202230046;24774579.63
36341062237;448969.91
52790916542;0
12550429211;0
68528967488;201222.12
68868380611;738637.37
24721316497;3950235.48
33796104833;0
60964106360;409592.59
66281517923;0
83419092348;5500003.55
10774240443;959559.65
65224528753;308548.02
38728219458;0
81348184281;459740.45
42365095008;0
48875072855;27662.17
79263425593;0
29260368364;128904.18
28719770301;0
10207483427;0
90469976157;0
67890688209;1470601.53
59604920266;19738.23
64674329892;0
38975145005;165668.33
79133782019;0
72838107415;0
32422818997;0
21088207546;1907418.43
38884636906;581333.85
44127186115;1263831.84
78748492232;3699690.13
27750900124;0
98857004900;1663682.53
43483367271;0
89384537073;0
62873193932;1542626.96
28282536429;2141354.28
80844269103;0
93655521226;27855.11
92204849696;0
25570869551;1995936.82
25009218153;0
92852750454;8713807
65044189017;445574.58
35488362902;338133.34
53418371468;68871.16
52690665436;26024.44
73445954965;192226.28
91447439731;323171.88
77158393970;2174.81
92248603791;0
74454726557;386928.87
76101934669;0
81943416185;3490052.27
22689136614;104847.13
96840963660;0
31548216087;2490082.4
45415588818;0
88986454698;0
44625535353;0
98974945928;0
90415204868;0
45622444298;0
44957891057;0
82328145505;998836.22
95704417385;4726635.88
44234013000;0
92012688397;0
43192211451;1287502.11
75804925034;396060.86
90193696572;0
81567141305;1140620.42
50165971116;0
34936919221;0
75797674295;0
16707421229;0
48148490961;1364018.41
21878135351;259096.57
90023456383;2018510.42
84815972763;531373.11
19712069347;2883549.79
51353977772;196179.21
97308783806;0
92818099780;1660107.13
40710629963;187793.82
82884207048;0
63582445902;2164.6
46392254293;5065663.63
33654929838;0
34312229931;163949.57
34725453531;610970.03
54534022697;0
62693746808;2936.07
66719278626;0
49844645111;20676.52
59314631332;6449856.88
58377412226;334488.97
15076813007;404000.96
21366504010;631644.74
33421351309;0
39426492294;6449642.62
68198222137;241141.96
12764349442;0
92484211508;0
52040568326;8807102.09
53157151147;288573.77
53761911030;1311257.91
45369965346;0
11009433052;180687.43
94366125320;128802.56
45701657620;52027.44
40890395529;262898.74
74730640030;28594.92
51927108480;4260995.31
83849582494;0
79246433237;0
25848952977;1410463.34
81903741034;0
76729219506;1380795.46
55519930798;3806387.17
44239549435;448359.42
99207958120;25090.53
24558757927;0
72696192658;0
81453152831;576210.09
49028164910;2409369.34
67974120112;0
47197007838;94232.48
69719531572;671690.05
79507045926;526160.56
89258903231;0
36493821134;0
33748980784;0
19872783743;0
35563990520;0
96565596501;0
85141925421;270084.26
62086749658;0
28520788500;0
11437266855;0
99777029924;0
99068711495;193932.95
28576956445;160804.95
80639182571;9380936.18
88036588867;0
12555131812;2929832.2
74929387131;0
20204628420;1288374.63
51244972672;1463294.31
21992946644;6216573.2
80221509428;0
41130751993;1167889.32
18966839307;0
31153712954;0
91162267816;0
42644772033;971895.43
33057575571;130165.17
81461147591;0
35803745023;0
45220388776;0
52511673971;34973.86
15025557817;0
49049942473;554181.18
37974373467;4060017.11
70273134649;0
29283229191;0
16915953080;0
17934399442;78501.06
40333874983;0
87170766767;0
43149400075;0
55715343025;0
29844197112;0
27387562727;184674.13
32579541297;5479877.11
24298773749;0
24072976455;4999681.08
42166244317;0
18518790236;0
24351156339;0
73358981244;0
42335602623;0
65290097732;0
49957269023;11154.43
83541207074;0
28505216933;3428497.12
21227926139;243660.79
16059817174;745829.5
71343022946;0
17289579178;2252027.36
45662221815;0
87876105065;1772525.98
80859367788;4274837.94
69304772613;0
59944904334;0
63116174109;0
58545842294;261133.61
53124929027;0
38143180556;44794.22
92952201547;0
91001966934;0
23098698529;447519.19
91048533989;0
23697751077;467944.09
67369289544;0
81444746723;735760.15
37499310033;1032446.54
84234720884;0
32671817320;1176712.11
95996281475;0
98405989730;249757.62
98472428663;407132.65
57191982839;734.35
96547758976;3988544.33
34191106532;1179990.03
77930281921;0
61027250237;197031.19
22705251520;5507605.17
86521144616;0
41609042880;0
89576115323;0
43347687210;2143298.95
35762639153;0
34718546707;0
61807201004;10474.66
82000636859;569762.73
54519138740;0
21216735827;0
25271096185;0
44619839821;372247.46
76519113489;2694200.24
43028717811;1192728.75
52068693361;0
75464098952;4071974.09
97903483972;0
19589337296;0
24967270862;1254.86
57417614680;3009677.6
89877472902;0
30094719048;0
52697969124;0
66596548097;0
15458374084;268925.96
59716290784;0
36779226455;59977.94
96711161700;2062969.3
88411353145;120061.46
75898610567;0
87066033867;0
78027426448;16239.96
81756764172;38294.83
13250827769;685804.92
91621211290;293067.79
43791563475;19518.78
73972695419;509135.21
68526217053;1803151.68
37426096778;2560905.56
23775859104;0
47716479103;300808.36
41171166096;110403.29
99102581531;176562.77
22861208867;597864.43
11912253982;0
30567597769;21503.88
78091545761;11165.64
92959834949;3331403.55
63574890666;6395626.16
17288869895;0
12021210725;0
35591868721;0
14761289793;3472257.06
93202175802;1679743.79
28804630347;0
35651079453;0
10026636073;431386.52
35145575031;0
85564136359;0
99936249741;0
16678805212;466.44
28213323113;0
78540113899;320212.69
91385810660;3526202.44
84451596541;990779.18
66323347700;1352956.62
58082529585;0
57775547957;4622987.24
34861154679;1895194.52
82592033248;41075.92
82062579943;9715954.85
69039665721;0
52343462825;332474.95
13919841844;0
48437267715;1907565.02
47478056458;0
99475921454;18808.67
50436641257;163642.93
23292096479;2349967.5
62856183185;0
36745270437;2496800.57
21093466226;0
96680087542;123237.02
29101796095;0
43010469115;257745.77
74779331726;20124.54
65531424646;0
86104248451;896779.61
20092201218;256118.8
70741797697;2949412.84
64054633517;501763.01
16952184830;883335.79
29348241327;1131731.06
97487072784;233326.74
52529221395;28900.94
49624130512;1480000.47
32356743088;703189.41
63873722321;704553.81
21673370874;897768.34
16460188178;0
81936659932;158326.75
40979039880;0
84464682250;0
14730991440;345686.27
38784260976;0
79010415540;847685.25
97510887347;0
93742202721;0
98780183905;541538.42
92437384010;0
70357694205;1448679.56
56873912724;777728.02
56258414384;103329.98
25499231212;969869.73
64569707758;0
64408321244;0
89522891260;0
10105822043;1863519.3
98603623939;0
95251720458;230608.32
74965733934;0
88404258329;214402.73
70847616420;976746.52
46733782260;0
24493513038;1483901.58
83247267789;276674.56
77191457386;331340.53
77042070293;416548.6
30152049936;0
75338753214;0
92039361235;17227269.29
44476369781;248956.02
18977527924;4434.54
41951421520;57487.17
45392114402;0
88848427301;628475.59
51831358354;5709.83
31833310658;1178938.05
60805303011;285303.26
52220791584;9424932.65
35343363397;1200624.39
47533852211;0
59578568530;173135.65
22807041703;574546.03
54098357671;57120.7
28506597781;121932.82
26626957667;311417.25
89942445293;484650.31
67624041933;0
26094861810;0
94837812190;413164.62
94672868133;63966.32
97497490096;0
49802441181;0
92742531113;149578.33
19177461036;260647.8
16721888122;0
54536184304;1040107.76
35027320648;3135196.3
69150461518;622878.73
29523890294;0
36508007485;2188282.16
65498273758;0
19422859674;714904.35
19843111263;7443.22
79651252742;737285.03
87846658827;5686.93
76801667790;308597.58
74959038230;0
46329580675;98450.33
73655701305;1174.62
57136362964;0
35775589005;3662563.76
51771529580;0
20154316361;2526795.05
81677233932;0
97082249450;3295236.87
94543280864;0
45511425401;95563.09
15782966093;6697136.33
90413151379;327235.98
16604971320;0
78189730517;238878.38
92402072457;0
40520408342;0
51952865703;6128529.36
57153952023;0
31422480617;0
33568119532;636
12455034823;19021.85
91705087249;401186.24
79380620129;0
87260924158;381463.48
36302942582;0
23380646395;862429.19
13092277411;34449.77
89600973843;0
99567517440;0
98475960210;80322.11
22430809854;0
78836188260;0
37803839974;0
17496187827;334335.49
96039483940;0
22835972893;0
73766868873;3645229.7
84437562238;0
62514710217;3292462.59
69142999167;1058259.32
53162499230;0
44397273050;0
49788598742;74686.69
67802753749;293728.95
65756704446;357834.53
54271726850;0
15779797901;0
90179842002;1398946.33
64149821343;4487671.39
80537429924;25200.93
19454767716;13341.35
29197779017;83954.47
90996021102;0
36360223044;0
31940292307;0
45742177543;282536.36
61819302525;1013204.41
80729782342;0
40814463101;0
63069400137;268750.25
89797007542;0
87150574824;640966.5
92450210532;70418.18
70063685330;2112418.57
11388927363;0
35835537775;0
88132541970;2484430.38
86898987353;8622.95
26945163460;5494525.75
28819412696;8365206.72
12239438773;0
27668087741;1531577.91
27473790161;0
97401358683;386519.22
92559796725;0
88505900001;7766634.71
29230288546;14182685.61
86343528326;784862.88
99404655262;671888.58
65161138466;93515.2
23637221534;0
77494075227;0
58490319267;1379772
76153247796;4059244.84
91053061025;3283117.51
78053803810;0
98089129737;0
56668850702;0
78335091955;0
89148197366;52583.53
61277653068;16253250.16
23907625379;50144.08
93369895070;0
30409924007;0
72708928802;1144380.23
68137513061;0
15282987320;0
19904072702;716259.23
49542097950;493581.3
99288006665;0
83253248730;43563.08
24575305970;409212.45
42414416640;465825.79
83041715749;795123.38
30076539578;5649994.74
52199109730;0
88061115898;0
61687023493;1771004.22
99941137230;0
51229479136;0
65142449727;724584.79
60644762055;717838.03
43189154821;3340497.19
45297574840;92933.01
67126945846;20591634.77
72508528240;14447872.01
69960526043;0
98432538829;0
70663381912;2198522.41
97910546063;0
68052393205;741871.75
12018415097;0
20772251588;690688.6
15215934731;0
20557203102;0
27776692307;0
41955549930;0
89345408579;2142437.62
58960120271;4288395.02
35488693014;0
24593256327;0
30133679884;0
40020612495;2436232.03
53707228640;0
57013872578;193663.9
79136460925;0
26720576966;305402.4
69113441467;2043686.22
74834748364;0
92183258631;197071.47
29462640190;14124280.85
18623624875;1404387.06
35422632032;0
12119942877;0
68949664092;460.72
14294449206;3814938.02
19092142473;228082.96
11025937396;63741.71
25138559686;917003.34
70221924542;360172.39
90107907736;0
86548442579;0
71573645621;2667410.71
22700011335;0
98736611283;2274466.66
50391867761;8764442.27
53687376122;0
20088062964;0
84413437137;16027.47
38289705393;0
48546116861;2875059.59
75416502760;0
45645138075;3734952.79
75158716080;0
58698271439;0
55829266563;176379.13
27247857253;3256485.92
65763383114;1164608.74
78319544805;0
50435164531;1964262.36
69845905193;168373.71
99262859749;1454824.08
11217910195;1017.82
83452201304;10348.53
44208196922;164566.45
13554095608;0
56246632664;11727.63
51157965378;562458.75
73863213450;13732.67
33761658647;342042.64
29200039731;0
44615369655;180808.3
33531263601;199193.33
21709622313;35453.57
36804015423;443966.99
83730480260;63462.64
96004686027;62694.57
22865602659;2034877.11
53079006903;0
37770609206;0
55197196774;4333.07
42628998251;186736.16
37589598321;111687.51
97033288581;471447.64
96418150296;66078.88
74260877546;0
11352003914;38752.71
70633946435;23714.33
37270138898;0
76965565067;0
81843281625;0
47015909550;0
52973204779;91843.47
53001336001;0
66016449834;144056.5
53470562414;0
85594788376;0
25177891376;230983.36
81418440901;39664.74
56838699752;27243.82
67930781108;0
37072159733;59858.8
71156746418;10911766.41
19737285892;29778.32
76490039541;0
41920088842;0
37062691811;0
13813670842;111868.94
35563297942;470087.18
20756881938;178398.81
88430155239;0
20629981008;0
57445443610;0
28261887883;0
34317259555;104104.72
72409216009;28458.75
28919559566;0
73544269326;0
15509792432;6845.06
94572232231;0
21637864474;6134248.26
18126919185;0
10441296695;592860.35
78721656490;12921912.84
35001539194;0
55251743506;0
42572054780;0
47521924095;0
38086527551;19363.4
98806776062;3236460.78
26493718530;0
57937343428;13033871.02
18101063543;0
75390684384;3697397.72
52566337735;43571.21
18875504605;0
86460126344;0
73821140494;184720.73
90316907585;0
39179754727;0
17456556734;4606355.42
18738152344;290797.92
71200806069;2030878.59
66230713277;880525.95
35078898412;0
56565353127;62176.94
56244394592;0
11360784568;3291825.79
42970811948;0
62873712681;0
69701472367;0
23743012589;0
51833443220;128348.39
75288963931;0
47275921159;0
29263375542;0
61495611274;323453.16
15831287637;0
26517843516;338209.67
65703750004;0
43867466765;6283405.3
57204525992;344631.5
92271782440;0
38247881892;2455759.78
94035105840;151279.91
64182296959;0
21051297149;0
18368434861;519728.61
23280978770;0
46975371639;0
24557246084;261450.95
82816461820;0
59593820523;2401825.49
57458316481;0
37078982869;7174497.4
59199364183;0
94917957346;0
63824996372;0
57654837602;1840582.94
51636883197;0
22938432858;0
16061467375;531025.52
33608119042;173605.18
33671646780;1835226.7
69056028913;7722409.43
14961157655;601105.54
76100324207;219611.55
36412345444;0
35273530481;89891.97
35813630317;0
99649752188;19805.76
16801290308;459869.58
66409444583;4719.85
62800397400;67588.9
73339076609;82645.75
82808604082;0
57152573391;2189415.18
78088799120;6444477.87
29402906601;12974848.09
51557123147;525518.73
19699393963;723988.37
86915936269;13995242.7
53634140611;0
23996990127;374593.94
56087112517;0
18270835852;13183.07
19021678323;0
23411810659;0
11447895151;287161.83
60860281157;7993935.29
10384601946;5158672.13
11672126533;0
54485852398;343326.08
38858267692;1002547.51
82894975216;436904.85
52219778349;0
62042250277;0
66434900109;7622510.07
15882068728;127905.82
97956732095;4427217.81
10110543540;0
15016212790;0
15969718454;50040.73
81773567450;0
28665657684;0
77700768766;0
17349147944;0
86279601150;554825.63
82507983765;27143.98
23082236798;0
12503746909;801593.38
73056669094;0
73893276503;0
28637567553;382829.22
93039918818;0
61709438499;0
61236543978;3786106.39
49863672356;0
60491858000;117220.75
24688237585;1856002.09
56857590795;591155.93
34591146484;1139827.66
10978599209;540986.97
16525279177;2444365.55
62287824978;2153336.07
21838932037;6419.85
65238311588;0
57216379585;28988.52
85502446193;0
96080261903;0
37777658055;502989.56
56613982187;0
94680275985;11417325.77
93756334765;1759964.78
29668524814;0
66951377521;0
93968203621;0
35237817298;0
21818787662;2135411.28
91757998443;490906.91
12138598755;153838.22
55924561970;0
35038495491;2285695.82
60025791637;1124685.94
60885634435;0
63896560339;0
77666054073;981324.87
60270742954;16314.35
14730533494;20629669.73
83480590587;77469.97
11907275150;0
92000915851;351837.87
50309070049;60164.83
65184823204;0
74120510335;18593
45479161745;169370.15
58265834599;0
52312793489;0
74566029347;0
65581360631;0
68023166312;0
96576966443;8777.67
89976078267;0
21470706062;81107.99
16489774463;128744.5
86105105540;1238423.16
93717650450;504033.46
98327133710;7413145.31
63853134145;508955.33
13832028189;0
41263959781;0
52827979987;3903939.17
69453181990;0
43249134987;124011.87
78849938837;917510.85
38325147396;317339.59
36977812955;58453.44
36620106436;1553813.96
18665830373;220705.13
89742610645;164003.41
80014001502;154371.43
76003646856;549947.13
15536986870;11090765.27
19133367561;42694.63
34280617000;0
19080922739;2593551.47
23449466675;1138387.5
91970894331;44851.8
86717661811;1714566.57
37872884568;3651998.22
38115578835;892045.99
74759744925;17884911.64
13498090211;0
40088939798;0
65364506707;336203.91
94527429203;0
38594033852;537399.49
75088937110;3252597.15
27884246860;82476.51
74512766670;232422.36
97141118512;0
94141041571;332439.51
45445979873;0
92259529416;1639593.81
92046398212;0
85843406452;0
49394791811;0
47208926066;0
73053399639;177696.34
18767628904;0
57317675822;1601949.77
59803751302;2756765.7
90189521296;475221.88
52702415772;244432.67
48953604083;1314965.25
92297980931;0
99853030901;0
68360412391;0
70487533088;113849.84
33515960838;0
87323266193;163762.98
94634100118;3253499.17
30730484504;243764.21
12170353659;3682618.69
30373880868;126658.29
25437484203;0
20457704498;865203.5
59794647827;13020.56
49707530855;9788.65
44541037794;32427.67
78097315791;0
65589901899;0
84834515566;1438055.91
92908022469;771056.25
94108117991;436394.55
11166788584;137244.07
13432049052;3504515.29
29637941984;0
12824149502;0
41987460466;0
43314703069;308984.43
33773396524;25031220.32
87834883413;3563514.41
54400616475;58207.19
91675175595;0
48694075438;773172.57
49702750837;3229.21
88659242740;959806.3
88863692260;0
91920628708;475095.69
30501551069;0
87792260683;0
88569172615;1143254.65
65332417732;415352.55
24594256590;0
46855739613;0
67668338535;172240.29
77142616293;0
42391659713;338015.48
82071594593;21318.13
95453003448;792734.05
20296916387;104399.27
38661707774;0
57200720066;0
77081554410;77626.17
93890889126;0
63633478294;5624.18
12467922351;0
52264026552;0
76878394387;235905.37
56683591415;7449916.31
10469980185;0
69743204696;128219.57
30423512971;1005364.51
37615259074;10519038
24487102406;0
68496405618;0
94489830266;0
28741821129;4601343.92
96910469388;0
76892683437;4858710.35
44509081623;461157.42
14503051918;2336938.89
31595625117;0
45546234216;3266481.78
54233058075;0
24004737150;1515204.99
78182308308;0
37850822884;0
14533753846;0
28959128856;278128.19
88541938706;0
10586454880;453321.2
10925863662;235068.74
51947458413;0
88492826343;1443637.8
66396789007;0
30876568784;48864.72
47782250492;3400192.19
53071330281;258985.25
98742678953;0
28834260309;0
60304686060;0
54979426715;91760.77
19823932819;0
66981945763;109247.29
12350255398;99010.33
42108556031;900096.32
46176351130;680261.38
84948396987;0
90343529842;0
92109904796;353192.68
53985347878;202887.77
17136969085;942814.27
33225404744;394061.59
58230215719;0
70403638538;1064693.32
81158685925;810667.93
39058372269;2846321.59
82363798395;2371796.95
98655355883;1289338.63
88492127814;0
60452787909;505794.26
18677203131;2221063.69
10623714391;4273976.58
56832031480;0
30271595867;305443.85
29783185438;0
89544233906;0
79294326355;0
56866059949;213983.59
32460963027;53909.5
29119971712;0
10535090996;0
93085895375;31908.17
75381136716;0
70365787914;0
42522857361;3740718.75
86402082025;3657819.27
40908183260;0
40262588741;0
45601004196;45335.7
91012183343;0
82409602109;0
64677335452;290041.94
36889254384;0
15243016421;335988.21
15343722353;258953.53
16085353173;101999.54
81800882415;0
25742038480;0
91551404518;0
96676329260;6089384.04
92298792167;217339.75
86914502403;16085.42
89264840846;0
33831334258;0
52011956672;43711.45
35443314560;10072618.39
26398563066;240719.69
95868500980;585530.09
20357166985;378906.43
70082255510;5956362.99
68599530454;1717034
42792741863;0
86030271461;0
19389991899;18621.23
48594766587;1507992.42
29508188190;0
34233057419;0
33389065690;1027672.12
39693156203;0
49559313594;70055.97
45494723660;0
52606345897;363803.16
85002406602;13888.85
81687668177;0
45805376548;3472.72
91616501358;0
28962429820;0
68423444722;975286.07
85793525759;343944.23
22617205462;0
17596548008;0
54367113153;10546.23
42645818202;50089.48
88033155252;1068955.9
83400830751;2258542.75
45291803978;1131139.07
89521083918;31717.03
82265140050;0
56339825065;0
91999148998;0
96079704976;131846.87
49409695157;219120.25
88760191785;3092225.37
21377101240;0
53300136035;0
82089026874;97889.91
83426102911;221642.88
52743484643;0
36576019117;0
28956645296;0
79546956920;1464982.38
95999820903;462882.36
37507810775;190274.67
29848245976;0
95443723838;0
20270523988;0
38920646274;1040913.1
14221229341;124276.41
11397613154;1252236.92
71655309982;0
60901989207;0
57938759736;0
39684599863;27458.28
76628685960;97193.81
22710368992;1897691.27
66691982972;0
50622825257;0
68979233709;0
97673868434;0
58605995831;0
87283992646;0
96569162596;0
77000894872;200302.75
51794243958;190268.6
10525706564;14724.48
84256623630;0
46362394910;11318.67
45615166206;291383.75
28604592412;0
57633480384;0
99863740746;1141014.46
24068008358;3980521.05
71415908449;1421269.56
31160483373;1211761.33
33363489564;0
26214442675;0
58074001798;365573.36
12239118756;0
70775060974;478387.39
64023690176;0
48178713665;237036.78
14859537966;0
21890291684;0
33262736862;0
95512707483;0
78666116667;0
73584452528;272643.49
20018654404;0
42214291674;184719.76
30764694298;94644.04
49678717564;9566119.83
86907796680;20012211.58
99413777691;4026837.99
66080316066;0
82124357693;79330.73
87655142124;980304.87
15933442754;0
62210710717;0
20850211027;2277942.22
50592204609;0
82208354974;0
81613066079;317432.39
67177482351;4779703.53
64206442872;13192082.64
98370051406;35963.85
33617816689;5893311
66015273583;0
50958717141;0
86404607811;392941.81
13144295368;44970.77
77505064094;0
90256389558;0
50203910930;274676.04
37077423258;0
49580607187;4348270.78
78252626191;20709.31
99460512329;547.16
12298773922;2619062.97
89426522542;0
17583120950;18298.62
92681461412;161701.6
10237448548;0
40473339122;5222559.17
84185142535;0
10239442700;0
30078001618;362377.37
71904357501;0
93614958251;1457068.74
71084331518;239682.3
77975419910;0
16248552245;144500.65
74084590704;0
82501353890;100232.52
71302527955;768405.99
83689158942;0
18668780265;0
21179463267;0
17854277159;0
20968504712;0
34390274265;0
22225707044;0
48437612869;0
25542599379;11103.64
24575818692;160325.66
18327930877;0
23677584011;5035998.24
26809960464;151371.78
94549900994;0
18951967068;0
10425862900;0
46938511091;542698.75
84240260433;20657.54
77198203178;0
41192006154;0
22891078504;927625.25
47306161849;0
53681986330;664312.51
60993834706;91791.98
51932279034;0
65558070634;9136761.2
11611116341;170834.53
53236995308;5294415.56
78721020508;12668527.3
32537659628;2326579.68
84949750463;0
43032855236;0
33375294412;789993.43
27282404897;0
10039920729;641042.56
25997346945;0
20713506995;549022.39
13522496035;81695.25
56039153874;27476636.02
79119708670;1148877.19
17891869404;0
78856408042;0
50523632500;6996693.44
51728346771;0
24580701657;0
97658703338;53685.89
13406813010;740121.4
21274721186;0
47347803539;7392986.54
78298847195;0
61782526520;93651.17
92949777477;0
24653352175;0
47306220612;0
99191967901;214041.29
85353170760;241656.59
76574453406;0
65195930582;8642.04
74456074457;0
94818133112;2855816.94
23586079114;4774560.25
63815968864;5562795.16
81824087160;0
69571084458;1295986.06
48087726074;0
68542866467;112660.32
74350190538;16064891.95
69565378484;28560934.71
22173748451;0
56281604659;674605.04
72152679521;0
57733505535;1836859.44
83700538248;0
57689221245;0
42223144965;0
92379992735;49605.55
44629328363;0
18754916725;0
54313120559;32199.35
10115839038;4779327.86
83461570981;172211.8
84208266997;93452.43
15286687472;821393.49
96469942596;252449.41
10500481062;1020074.41
72333927162;0
23343316291;58676.73
23475981967;164568.39
29947091806;944761.44
52605175237;0
95638805750;0
87962858851;229539.99
61905466391;0
40043976937;551790.14
68222172431;1040149.13
95213043728;0
71487132723;93510.53
25997358305;728450.01
99845640365;9604.5
19853177654;0
79229421723;0
86683480138;0
56498856609;0
24644241192;0
24176812755;0
40365519991;0
94865908473;0
16721412773;1085995.05
46971767184;0
88252032625;6297089.58
32556530850;195172.43
98343838982;0
52546335868;3238664.89
44281567621;0
90097086935;41510.76
44710971069;66678.36
31070442533;0
62939697139;0
96550457074;26588.73
45809389865;227713.35
49213032402;1041239.58
44328298952;2263117.64
20442676808;2663931.28
75731043593;0
17828697499;1218323.24
51288282843;0
73660577425;0
84914599412;206603.42
46262777968;13363723.11
91149543356;253711.51
30764637414;106381.65
73256310162;14772.87
45504622978;568704.94
65034089318;0
34923868821;997937.64
16088008135;4621421.44
99945906412;191176.04
52926659669;0
32945856357;2779554.42
21733652430;0
61178626118;1800074.58
15096777792;0
31020093170;0
22648050059;0
87073481649;155796.44
31232518164;409910.86
63807115735;2280064.41
40806757330;0
28997050386;165997.33
98372107602;13124407.16
80905949610;0
56693055348;0
31484974033;1271147.81
49121977429;938093.98
26807530467;0
76644457950;0
16885264796;547886
99028983423;0
94377710872;196430.57
77750426152;0
51567573022;299604.16
35720782318;460436.43
78438265452;0
37969283484;0
21450723924;0
99997492635;66049.73
29281900146;682642.28
67646625359;1477108.33
21643401086;2999751.42
26974894852;0
58517609622;29728.33
28107945092;3410097.2
